Frame,Rotation
404,-27.9287
405,-28.9816
406,-30.1054
407,-31.2819
408,-32.493
409,-33.7205
410,-34.9457
411,-36.1501
412,-37.3147
413,-38.4201
414,-39.4467
415,-40.3744
416,-41.183
417,-41.8518
418,-42.3597
419,-42.6856
420,-42.8081
421,-42.7057
422,-42.3651
423,-41.8008
424,-41.0326
425,-40.0805
426,-38.9642
427,-37.7036
428,-36.3185
429,-34.8288
430,-33.2542
431,-31.6144
432,-29.9293
433,-28.2187
434,-26.5022
435,-24.7998
436,-23.1312
437,-21.5161
438,-19.9746
439,-18.5264
440,-17.1915
441,-15.9898
442,-14.9411
443,-13.9535
444,-12.9293
445,-11.8799
446,-10.8169
447,-9.75199
448,-8.69668
449,-7.66264
450,-6.66153
451,-5.70501
452,-4.80473
453,-3.97233
454,-3.21943
455,-2.55763
456,-1.99849
457,-1.55357
458,-1.23439
459,-1.05246
460,-1.01928
461,-1.14634
462,-1.44513
463,-1.92717
464,-2.63529
465,-3.58993
466,-4.76906
467,-6.15065
468,-7.71264
469,-9.43301
470,-11.2897
471,-13.2607
472,-15.3238
473,-17.4571
474,-19.6385
475,-21.8459
476,-24.0573
477,-26.2505
478,-28.4036
479,-30.4944
480,-32.5009
481,-34.4011
482,-36.173
483,-37.7944
484,-39.2433
485,-40.5925
486,-41.9266
487,-43.2415
488,-44.533
489,-45.7972
490,-47.03
491,-48.2273
492,-49.3852
493,-50.4998
494,-51.5671
495,-52.5832
496,-53.5443
497,-54.4462
498,-55.2851
499,-56.0569
500,-56.7574
501,-57.3824
502,-57.9275
503,-58.3882
504,-58.76
505,-59.0381
506,-59.1864
507,-59.1812
508,-59.0358
509,-58.7637
510,-58.3782
511,-57.893
512,-57.3216
513,-56.6775
514,-55.9746
515,-55.2266
516,-54.4473
517,-53.6508
518,-52.851
519,-52.0621
520,-51.2982
521,-50.5736
522,-49.9025
523,-49.2995
524,-48.7789
525,-48.3554
526,-48.0437
527,-47.8233
528,-47.6605
529,-47.5505
530,-47.4882
531,-47.4689
532,-47.4879
533,-47.5405
534,-47.6221
535,-47.7279
536,-47.8534
537,-47.9937
538,-48.1442
539,-48.2998
540,-48.4555
541,-48.6062
542,-48.7467
543,-48.8714
544,-48.9749
545,-49.0514
546,-49.0949
547,-49.0997
548,-49.0751
549,-49.0355
550,-48.9817
551,-48.9147
552,-48.8355
553,-48.745
554,-48.6443
555,-48.5345
556,-48.4168
557,-48.2925
558,-48.1631
559,-48.0303
560,-47.8957
561,-47.7612
562,-47.6289
563,-47.501
564,-47.3796
565,-47.2672
566,-47.1663
567,-47.0793
568,-47.0089
569,-46.9472
570,-46.8856
571,-46.825
572,-46.7665
573,-46.7112
574,-46.66
575,-46.614
576,-46.574
577,-46.5411
578,-46.5162
579,-46.5003
580,-46.4943
581,-46.4992
582,-46.5161
583,-46.5458
584,-46.5894
585,-46.648
586,-46.7224
587,-46.8136
588,-46.9227
589,-47.0505
590,-47.2126
591,-47.421
592,-47.6708
593,-47.9574
594,-48.2758
595,-48.6207
596,-48.987
597,-49.3691
598,-49.7615
599,-50.1583
600,-50.5536
601,-50.9414
602,-51.3154
603,-51.6695
604,-51.9972
605,-52.2922
606,-52.5479
607,-52.758
608,-52.9158
609,-53.015
610,-53.0489
611,-52.9953
612,-52.8432
613,-52.604
614,-52.2891
615,-51.9101
616,-51.4788
617,-51.0069
618,-50.5061
619,-49.9879
620,-49.4636
621,-48.9442
622,-48.4407
623,-47.9636
624,-47.5232
625,-47.1298
626,-46.7933
627,-46.524
628,-46.332
629,-46.2277
630,-46.222
631,-46.3265
632,-46.5651
633,-46.9455
634,-47.4563
635,-48.0863
636,-48.8247
637,-49.66
638,-50.5803
639,-51.5728
640,-52.6236
641,-53.7171
642,-54.8364
643,-55.9631
644,-57.0769
645,-58.1559
646,-59.177
647,-60.1158
648,-60.9473
649,-61.6457
650,-62.1857
651,-62.5422
652,-62.6914
653,-62.6818
654,-62.5779
655,-62.382
656,-62.097
657,-61.7261
658,-61.273
659,-60.7416
660,-60.1356
661,-59.459
662,-58.7152
663,-57.9077
664,-57.0394
665,-56.113
666,-55.1309
667,-54.0949
668,-53.0064
669,-51.8667
670,-50.6763
671,-49.4355
672,-48.1443
673,-46.8021
674,-45.3043
675,-43.5694
676,-41.6306
677,-39.5212
678,-37.2741
679,-34.9215
680,-32.4955
681,-30.0274
682,-27.548
683,-25.0875
684,-22.6753
685,-20.3403
686,-18.1107
687,-16.0144
688,-14.0787
689,-12.3308
690,-10.7975
691,-9.50591
692,-8.4827
693,-7.75474
694,-7.34891
695,-7.28532
696,-7.54664
697,-8.10343
698,-8.92604
699,-9.98463
700,-11.249
701,-12.6888
702,-14.2733
703,-15.9713
704,-17.7516
705,-19.5828
706,-21.4333
707,-23.2717
708,-25.0665
709,-26.7867
710,-28.4014
711,-29.88
712,-31.1923
713,-32.3086
714,-33.1992
715,-33.8349
716,-34.2653
717,-34.5638
718,-34.7368
719,-34.7913
720,-34.7345
721,-34.574
722,-34.3177
723,-33.974
724,-33.5521
725,-33.0613
726,-32.5121
727,-31.9154
728,-31.2834
729,-30.6289
730,-29.9659
731,-29.3095
732,-28.6758
733,-28.0816
734,-27.5443
735,-27.0818
736,-26.7114
737,-26.4123
738,-26.1524
739,-25.9313
740,-25.7472
741,-25.5971
742,-25.4771
743,-25.3827
744,-25.3088
745,-25.25
746,-25.2008
747,-25.1557
748,-25.1092
749,-25.0564
750,-24.9926
751,-24.9135
752,-24.8155
753,-24.6951
754,-24.5498
755,-24.3771
756,-24.1751
757,-23.942
758,-23.6741
759,-23.3709
760,-23.0358
761,-22.6722
762,-22.2837
763,-21.8739
764,-21.4463
765,-21.0048
766,-20.5531
767,-20.0948
768,-19.6338
769,-19.1735
770,-18.7178
771,-18.2699
772,-17.8333
773,-17.4111
774,-17.0062
775,-16.6216
776,-16.2595
777,-15.9223
778,-15.612
779,-15.3414
780,-15.1182
781,-14.9366
782,-14.7906
783,-14.6744
784,-14.582
785,-14.5075
786,-14.4451
787,-14.3887
788,-14.3326
789,-14.2708
790,-14.1973
791,-14.1061
792,-13.991
793,-13.846
794,-13.6647
795,-13.4408
796,-13.1678
797,-12.8392
798,-12.4483
799,-11.9885
800,-11.4255
801,-10.7393
802,-9.94406
803,-9.05406
804,-8.0837
805,-7.04747
806,-5.96006
807,-4.83637
808,-3.69156
809,-2.54107
810,-1.40062
811,-0.28624
812,0.785815
813,1.79904
814,2.73675
815,3.58216
816,4.31842
817,4.92875
818,5.39648
819,5.70521
820,5.83887
821,5.83901
822,5.75931
823,5.60276
824,5.37274
825,5.07275
826,4.7061
827,4.27568
828,3.78383
829,3.23211
830,2.62126
831,1.95105
832,1.22029
833,0.426827
834,-0.432467
835,-1.36158
836,-2.36528
837,-3.44894
838,-4.61839
839,-5.87966
840,-7.23868
841,-8.70104
842,-10.3385
843,-12.2041
844,-14.2739
845,-16.5239
846,-18.9296
847,-21.4667
848,-24.1109
849,-26.8385
850,-29.6257
851,-32.4489
852,-35.2849
853,-38.1103
854,-40.9016
855,-43.6353
856,-46.2879
857,-48.8355
858,-51.2547
859,-53.5221
860,-55.6149
861,-57.511
862,-59.1898
863,-60.7446
864,-62.2818
865,-63.8026
866,-65.3084
867,-66.8003
868,-68.2782
869,-69.7403
870,-71.1823
871,-72.5971
872,-73.9745
873,-75.3013
874,-76.5606
875,-77.7327
876,-78.7944
877,-79.7201
878,-80.4813
879,-81.0477
880,-81.3874
881,-81.4671
882,-81.2534
883,-80.7132
884,-79.7476
885,-78.3027
886,-76.4169
887,-74.1319
888,-71.4946
889,-68.5565
890,-65.3744
891,-62.009
892,-58.5234
893,-54.9809
894,-51.4425
895,-47.9648
896,-44.5983
897,-41.3865
898,-38.3655
899,-35.5652
900,-33.0098
901,-30.7196
902,-28.7119
903,-27.0031
904,-25.6089
905,-24.4598
906,-23.4673
907,-22.6201
908,-21.9073
909,-21.3184
910,-20.8432
911,-20.4718
912,-20.1945
913,-20.0021
914,-19.8853
915,-19.8352
916,-19.8429
917,-19.8997
918,-19.9971
919,-20.1265
920,-20.2797
921,-20.4481
922,-20.6237
923,-20.7981
924,-20.9633
925,-21.1112
926,-21.2837
927,-21.524
928,-21.8258
929,-22.1832
930,-22.5905
931,-23.0419
932,-23.5319
933,-24.0551
934,-24.6058
935,-25.1784
936,-25.7671
937,-26.3657
938,-26.968
939,-27.5674
940,-28.1569
941,-28.7291
942,-29.2765
943,-29.791
944,-30.2643
945,-30.6879
946,-31.0531
947,-31.3765
948,-31.6806
949,-31.9657
950,-32.2322
951,-32.4806
952,-32.7113
953,-32.925
954,-33.122
955,-33.3031
956,-33.4689
957,-33.62
958,-33.7571
959,-33.8809
960,-33.9923
961,-34.0918
962,-34.1802
963,-34.2584
964,-34.3271
965,-34.3871
966,-34.4391
967,-34.484
968,-34.5134
969,-34.5196
970,-34.5047
971,-34.4703
972,-34.4186
973,-34.3514
974,-34.2707
975,-34.1782
976,-34.0761
977,-33.9661
978,-33.8502
979,-33.7302
980,-33.6082
981,-33.4859
982,-33.3653
983,-33.2483
984,-33.1366
985,-33.0322
986,-32.937
987,-32.8527
988,-32.7814
989,-32.7179
990,-32.656
991,-32.5956
992,-32.5368
993,-32.4795
994,-32.4239
995,-32.3697
996,-32.3172
997,-32.2662
998,-32.2168
999,-32.1689
1000,-32.1227
1001,-32.078
1002,-32.0349
1003,-31.9933
1004,-31.9534
1005,-31.915
1006,-31.8782
1007,-31.843
1008,-31.8094
1009,-31.7774
1010,-31.7477
1011,-31.7211
1012,-31.6972
1013,-31.6758
1014,-31.6567
1015,-31.6397
1016,-31.6245
1017,-31.6109
1018,-31.5986
1019,-31.5874
1020,-31.5771
1021,-31.5674
1022,-31.5581
1023,-31.549
1024,-31.5398
1025,-31.5303
1026,-31.5202
1027,-31.5094
1028,-31.4975
1029,-31.4844
1030,-31.4698
1031,-31.4545
1032,-31.4394
1033,-31.4244
1034,-31.4095
1035,-31.3947
1036,-31.3799
1037,-31.3651
1038,-31.3502
1039,-31.3352
1040,-31.3201
1041,-31.3047
1042,-31.2892
1043,-31.2733
1044,-31.2571
1045,-31.2406
1046,-31.2236
1047,-31.2061
1048,-31.1882
1049,-31.1697
1050,-31.1506
1051,-31.1309
1052,-31.1097
1053,-31.0866
1054,-31.0617
1055,-31.0353
1056,-31.0077
1057,-30.9793
1058,-30.9501
1059,-30.9206
1060,-30.891
1061,-30.8616
1062,-30.8326
1063,-30.8043
1064,-30.7771
1065,-30.751
1066,-30.7265
1067,-30.7038
1068,-30.6832
1069,-30.6649
1070,-30.6492
1071,-30.6364
1072,-30.6268
1073,-30.605
1074,-30.5826
1075,-30.5597
1076,-30.5369
1077,-30.5146
1078,-30.4923
1079,-30.4721
1080,-30.454
1081,-30.4356
1082,-30.4043
1083,-30.4115
1084,-30.3961
1085,-30.3697
1086,-30.3757
