Frame,Rotation
771,-18.246
772,-17.8111
773,-17.3902
774,-16.9866
775,-16.6036
776,-16.2447
777,-15.913
778,-15.612
779,-15.3531
780,-15.1417
781,-14.9716
782,-14.8367
783,-14.7308
784,-14.6478
785,-14.5816
786,-14.5261
787,-14.4751
788,-14.4226
789,-14.3624
790,-14.2883
791,-14.1943
792,-14.0742
793,-13.9218
794,-13.7312
795,-13.4961
796,-13.2104
797,-12.868
798,-12.4627
799,-11.9885
800,-11.4114
801,-10.7115
802,-9.90403
803,-9.00398
804,-8.02647
805,-6.98658
806,-5.89939
807,-4.78
808,-3.64348
809,-2.50493
810,-1.37942
811,-0.282058
812,0.772086
813,1.76792
814,2.69036
815,3.52432
816,4.25471
817,4.86645
818,5.34444
819,5.67361
820,5.83887
821,5.88431
822,5.86332
823,5.77474
824,5.6174
825,5.39014
826,5.09181
827,4.72125
828,4.27729
829,3.75877
830,3.16454
831,2.49344
832,1.7443
833,0.915957
834,0.00726259
835,-0.982949
836,-2.05584
837,-3.21256
838,-4.45429
839,-5.78217
840,-7.19736
841,-8.70104
842,-10.3602
843,-12.227
844,-14.2805
845,-16.4997
846,-18.8634
847,-21.3507
848,-23.9405
849,-26.6119
850,-29.3438
851,-32.1151
852,-34.9048
853,-37.692
854,-40.4555
855,-43.1744
856,-45.8275
857,-48.394
858,-50.8528
859,-53.1827
860,-55.3629
861,-57.3723
862,-59.1898
863,-60.923
864,-62.6832
865,-64.4548
866,-66.2226
867,-67.971
868,-69.6846
869,-71.3479
870,-72.9456
871,-74.4621
872,-75.8821
873,-77.1901
874,-78.3706
875,-79.4083
876,-80.2877
877,-80.9932
878,-81.5096
879,-81.8214
880,-81.913
881,-81.7692
882,-81.3744
883,-80.7132
884,-79.6894
885,-78.2445
886,-76.4198
887,-74.2565
888,-71.7957
889,-69.0788
890,-66.1469
891,-63.0412
892,-59.803
893,-56.4735
894,-53.0939
895,-49.7053
896,-46.3491
897,-43.0664
898,-39.8985
899,-36.8865
900,-34.0718
901,-31.4954
902,-29.1987
903,-27.2228
904,-25.6089
905,-24.2862
906,-23.1486
907,-22.1843
908,-21.3817
909,-20.7289
910,-20.2143
911,-19.8262
912,-19.5529
913,-19.3826
914,-19.3036
915,-19.3042
916,-19.3727
917,-19.4974
918,-19.6665
919,-19.8684
920,-20.0913
921,-20.3235
922,-20.5533
923,-20.769
924,-20.9589
925,-21.1112
926,-21.2798
927,-21.5219
928,-21.8307
929,-22.1993
930,-22.6211
931,-23.0891
932,-23.5967
933,-24.1371
934,-24.7033
935,-25.2888
936,-25.8867
937,-26.4901
938,-27.0924
939,-27.6866
940,-28.2661
941,-28.8241
942,-29.3537
943,-29.8482
944,-30.3008
945,-30.7047
946,-31.0531
947,-31.3626
948,-31.6547
949,-31.9298
950,-32.1884
951,-32.4308
952,-32.6576
953,-32.8692
954,-33.066
955,-33.2485
956,-33.4171
957,-33.5723
958,-33.7145
959,-33.8442
960,-33.9618
961,-34.0677
962,-34.1625
963,-34.2465
964,-34.3202
965,-34.3841
966,-34.4385
967,-34.484
968,-34.513
969,-34.5191
970,-34.5041
971,-34.4698
972,-34.4183
973,-34.3513
974,-34.2709
975,-34.1787
976,-34.0768
977,-33.9671
978,-33.8514
979,-33.7316
980,-33.6096
981,-33.4873
982,-33.3666
983,-33.2494
984,-33.1375
985,-33.0329
986,-32.9374
987,-32.8529
988,-32.7814
989,-32.7178
990,-32.6557
991,-32.5952
992,-32.5363
993,-32.479
994,-32.4233
995,-32.3692
996,-32.3166
997,-32.2657
998,-32.2163
999,-32.1685
1000,-32.1223
1001,-32.0777
1002,-32.0346
1003,-31.9931
1004,-31.9532
1005,-31.9149
