Frame,Rotation
681,-5.52823
682,-6.58373
683,-7.53786
684,-8.34173
685,-8.94649
686,-9.30325
687,-9.36314
688,-9.0773
689,-8.39685
690,-7.27291
691,-5.65662
692,-3.4991
693,-0.751487
694,2.6351
695,6.82685
696,11.8981
697,17.7598
698,24.3231
699,31.499
700,39.1985
701,47.3328
702,55.8127
703,64.5495
704,73.4541
705,82.4375
706,91.4109
707,100.285
708,108.972
709,117.381
710,125.424
711,133.013
712,140.058
713,146.47
714,152.16
715,157.04
716,161.25
717,165.01
718,168.348
719,171.294
720,173.876
721,176.124
722,178.065
723,179.73
724,181.147
725,182.345
726,183.352
727,184.198
728,184.911
729,185.52
730,186.055
731,186.544
732,187.016
733,187.5
734,188.024
735,188.618
736,189.311
737,189.85
738,189.999
739,189.81
740,189.336
741,188.63
742,187.744
743,186.731
744,185.643
745,184.532
746,183.452
747,182.455
748,181.593
749,180.919
750,180.486
751,180.346
752,180.551
753,181.155
754,182.209
755,183.767
756,185.88
757,188.602
758,192.028
759,196.17
760,200.959
761,206.324
762,212.194
763,218.499
764,225.167
765,232.128
766,239.311
767,246.647
768,254.063
769,261.49
770,268.856
771,276.092
772,283.126
773,289.887
774,296.306
775,302.311
776,307.831
777,312.797
778,317.137
779,320.991
780,324.556
781,327.847
782,330.878
783,333.663
784,336.218
785,338.557
786,340.693
787,342.643
788,344.42
789,346.04
790,347.516
791,348.863
792,350.096
793,351.23
794,352.278
795,353.256
796,354.177
797,355.058
798,355.912
799,356.753
800,357.487
801,358.02
802,358.368
803,358.549
804,358.58
805,358.477
806,358.258
807,357.939
808,357.537
809,357.069
810,356.553
811,356.004
812,355.441
813,354.879
814,354.337
815,353.83
816,353.376
817,352.991
818,352.693
819,352.498
820,352.424
821,352.436
822,352.485
823,352.569
824,352.684
825,352.828
826,352.997
827,353.187
828,353.397
829,353.622
830,353.86
831,354.107
832,354.361
833,354.617
834,354.873
835,355.127
836,355.373
837,355.61
838,355.834
839,356.043
840,356.232
841,356.399
842,356.553
843,356.705
844,356.855
845,357.002
846,357.147
847,357.289
848,357.427
849,357.563
850,357.695
851,357.823
852,357.948
853,358.068
854,358.184
855,358.295
856,358.402
857,358.504
858,358.6
859,358.691
860,358.776
861,358.856
862,358.929
863,358.994
864,359.047
865,359.091
866,359.126
867,359.154
868,359.174
869,359.189
870,359.199
871,359.205
872,359.209
873,359.21
874,359.211
875,359.213
876,359.215
877,359.219
878,359.227
879,359.239
880,359.257
881,359.28
882,359.311
883,359.35
884,359.393
885,359.435
886,359.476
887,359.518
888,359.56
889,359.604
890,359.649
891,359.697
892,359.747
893,359.8
894,359.858
895,359.919
896,359.986
897,360.058
898,360.135
899,360.22
900,360.311
901,360.409
902,360.516
903,360.631
904,360.755
905,360.894
906,361.051
907,361.224
908,361.412
909,361.611
910,361.821
911,362.039
912,362.263
913,362.49
914,362.719
915,362.948
916,363.174
917,363.396
918,363.612
919,363.818
920,364.014
921,364.197
922,364.365
923,364.516
924,364.648
925,364.759
926,364.851
927,364.929
928,364.993
929,365.044
930,365.084
931,365.113
932,365.133
933,365.144
934,365.147
935,365.144
936,365.135
937,365.12
938,365.103
939,365.082
940,365.059
941,365.035
942,365.011
943,364.988
944,364.967
945,364.949
946,364.935
947,364.92
948,364.901
949,364.878
950,364.851
951,364.821
952,364.788
953,364.752
954,364.715
