Frame,Rotation
685,1.42114
686,1.52922
687,1.64507
688,1.76846
689,1.89903
690,2.03627
691,2.17952
692,2.32789
693,2.48023
694,2.6351
695,2.79563
696,2.96754
697,3.15319
698,3.35531
699,3.57718
700,3.82281
701,4.09723
702,4.4069
703,4.76041
704,5.16951
705,5.65088
706,6.22927
707,6.94316
708,7.85631
709,9.08287
710,10.8498
711,13.6816
712,19.1092
713,33.8833
714,100.895
715,157.04
716,169.684
717,174.792
718,177.652
719,179.558
720,-179.027
721,-177.9
722,-176.958
723,-176.143
724,-175.421
725,-174.772
726,-174.182
727,-173.643
728,-173.149
729,-172.697
730,-172.286
731,-171.914
732,-171.582
733,-171.292
734,-171.045
735,-170.843
736,189.311
737,-170.582
738,-170.514
739,-170.481
740,-170.479
741,-170.504
742,-170.552
743,-170.619
744,-170.702
745,-170.797
746,-170.901
747,-171.01
748,-171.119
749,-171.225
750,-171.324
751,-171.411
752,-171.483
753,-171.532
754,-171.556
755,-171.546
756,-171.496
757,188.602
758,-171.256
759,-171.078
760,-170.861
761,-170.6
762,-170.288
763,-169.917
764,-169.475
765,-168.944
766,-168.302
767,-167.513
768,-166.53
769,-165.278
770,-163.638
771,-161.412
772,-158.248
773,-153.463
774,-145.604
775,-131.357
776,-104.672
777,-68.5778
778,317.137
779,-29.0483
780,-21.2416
781,-16.4187
782,-13.2035
783,-10.9335
784,-9.26076
785,-7.98778
786,-6.99517
787,-6.2069
788,-5.57245
789,-5.05712
790,-4.63634
791,-4.29237
792,-4.01211
793,-3.78576
794,-3.60592
795,-3.46693
796,-3.36448
797,-3.29525
798,-3.25672
799,356.753
800,-3.27936
801,-3.36374
802,-3.49401
803,-3.66441
804,-3.86943
805,-4.10381
806,-4.36237
807,-4.64001
808,-4.93167
809,-5.23223
810,-5.53652
811,-5.83927
812,-6.13514
813,-6.41864
814,-6.68417
815,-6.92603
816,-7.13844
817,-7.31552
818,-7.45139
819,-7.54016
820,352.424
821,-7.56485
822,-7.51794
823,-7.43769
824,-7.32675
825,-7.18796
826,-7.02434
827,-6.83897
828,-6.63501
829,-6.41561
830,-6.1839
831,-5.94294
832,-5.69569
833,-5.44497
834,-5.19347
835,-4.94372
836,-4.69806
837,-4.45867
838,-4.22754
839,-4.00649
840,-3.79715
841,356.399
842,-3.40857
843,-3.21169
844,-3.01349
845,-2.81695
846,-2.62478
847,-2.43941
848,-2.26296
849,-2.0972
850,-1.94353
851,-1.803
852,-1.67628
